"","source","country","scientific_name","status"
"848","http://www.ars-grin.gov/cgi-bin/npgs/html/tax_search.pl? native_search.py uploaded on the 17th of Nov (Anagallis arvensis L.)","Denmark","Anagallis arvensis","native"
"851","http://www.ars-grin.gov/cgi-bin/npgs/html/tax_search.pl? native_search.py uploaded on the 17th of Nov (Anagallis arvensis L.)","Finland","Anagallis arvensis","native"
"854","http://www.ars-grin.gov/cgi-bin/npgs/html/tax_search.pl? native_search.py uploaded on the 17th of Nov (Anagallis arvensis L.)","Germany","Anagallis arvensis","native"
"877","http://www.ars-grin.gov/cgi-bin/npgs/html/tax_search.pl? native_search.py uploaded on the 17th of Nov (Anagallis arvensis L.)","Norway","Anagallis arvensis","native"
"880","http://www.ars-grin.gov/cgi-bin/npgs/html/tax_search.pl? native_search.py uploaded on the 17th of Nov (Anagallis arvensis L.)","Portugal","Anagallis arvensis","native"
"884","http://www.ars-grin.gov/cgi-bin/npgs/html/tax_search.pl? native_search.py uploaded on the 17th of Nov (Anagallis arvensis L.)","Slovakia","Anagallis arvensis","native"
"888","http://www.ars-grin.gov/cgi-bin/npgs/html/tax_search.pl? native_search.py uploaded on the 17th of Nov (Anagallis arvensis L.)","Sweden","Anagallis arvensis","native"
"896","http://www.ars-grin.gov/cgi-bin/npgs/html/tax_search.pl? native_search.py uploaded on the 17th of Nov (Anagallis arvensis L.)","Ukraine","Anagallis arvensis","native"
"915","http://www.ars-grin.gov/cgi-bin/npgs/html/tax_search.pl? native_search.py uploaded on the 17th of Nov (Anthemis arvensis L.)","Bulgaria","Anthemis arvensis","native"
"917","http://www.ars-grin.gov/cgi-bin/npgs/html/tax_search.pl? native_search.py uploaded on the 17th of Nov (Anthemis arvensis L.)","Czech Republic","Anthemis arvensis","native"
"918","http://www.ars-grin.gov/cgi-bin/npgs/html/tax_search.pl? native_search.py uploaded on the 17th of Nov (Anthemis arvensis L.)","Denmark","Anthemis arvensis","native"
"921","http://www.ars-grin.gov/cgi-bin/npgs/html/tax_search.pl? native_search.py uploaded on the 17th of Nov (Anthemis arvensis L.)","Finland","Anthemis arvensis","native"
"922","http://www.ars-grin.gov/cgi-bin/npgs/html/tax_search.pl? native_search.py uploaded on the 17th of Nov (Anthemis arvensis L.)","France","Anthemis arvensis","native"
"924","http://www.ars-grin.gov/cgi-bin/npgs/html/tax_search.pl? native_search.py uploaded on the 17th of Nov (Anthemis arvensis L.)","Germany","Anthemis arvensis","native"
"928","http://www.ars-grin.gov/cgi-bin/npgs/html/tax_search.pl? native_search.py uploaded on the 17th of Nov (Anthemis arvensis L.)","Ireland","Anthemis arvensis","native"
"936","http://www.ars-grin.gov/cgi-bin/npgs/html/tax_search.pl? native_search.py uploaded on the 17th of Nov (Anthemis arvensis L.)","Norway","Anthemis arvensis","native"
"938","http://www.ars-grin.gov/cgi-bin/npgs/html/tax_search.pl? native_search.py uploaded on the 17th of Nov (Anthemis arvensis L.)","Portugal","Anthemis arvensis","native"
"942","http://www.ars-grin.gov/cgi-bin/npgs/html/tax_search.pl? native_search.py uploaded on the 17th of Nov (Anthemis arvensis L.)","Slovakia","Anthemis arvensis","native"
"945","http://www.ars-grin.gov/cgi-bin/npgs/html/tax_search.pl? native_search.py uploaded on the 17th of Nov (Anthemis arvensis L.)","Sweden","Anthemis arvensis","native"
"949","http://www.ars-grin.gov/cgi-bin/npgs/html/tax_search.pl? native_search.py uploaded on the 17th of Nov (Anthemis arvensis L.)","Ukraine","Anthemis arvensis","native"
"950","http://www.ars-grin.gov/cgi-bin/npgs/html/tax_search.pl? native_search.py uploaded on the 17th of Nov (Anthemis arvensis L.)","United Kingdom","Anthemis arvensis","native"
"959","http://www.ars-grin.gov/cgi-bin/npgs/html/tax_search.pl? native_search.py uploaded on the 17th of Nov (Anthemis cotula L.)","Bulgaria","Anthemis cotula","native"
"962","http://www.ars-grin.gov/cgi-bin/npgs/html/tax_search.pl? native_search.py uploaded on the 17th of Nov (Anthemis cotula L.)","Czech Republic","Anthemis cotula","native"
"963","http://www.ars-grin.gov/cgi-bin/npgs/html/tax_search.pl? native_search.py uploaded on the 17th of Nov (Anthemis cotula L.)","Denmark","Anthemis cotula","native"
"965","http://www.ars-grin.gov/cgi-bin/npgs/html/tax_search.pl? native_search.py uploaded on the 17th of Nov (Anthemis cotula L.)","France","Anthemis cotula","native"
"967","http://www.ars-grin.gov/cgi-bin/npgs/html/tax_search.pl? native_search.py uploaded on the 17th of Nov (Anthemis cotula L.)","Germany","Anthemis cotula","native"
"983","http://www.ars-grin.gov/cgi-bin/npgs/html/tax_search.pl? native_search.py uploaded on the 17th of Nov (Anthemis cotula L.)","Norway","Anthemis cotula","native"
"984","http://www.ars-grin.gov/cgi-bin/npgs/html/tax_search.pl? native_search.py uploaded on the 17th of Nov (Anthemis cotula L.)","Poland","Anthemis cotula","native"
"985","http://www.ars-grin.gov/cgi-bin/npgs/html/tax_search.pl? native_search.py uploaded on the 17th of Nov (Anthemis cotula L.)","Portugal","Anthemis cotula","native"
"990","http://www.ars-grin.gov/cgi-bin/npgs/html/tax_search.pl? native_search.py uploaded on the 17th of Nov (Anthemis cotula L.)","Slovakia","Anthemis cotula","native"
"992","http://www.ars-grin.gov/cgi-bin/npgs/html/tax_search.pl? native_search.py uploaded on the 17th of Nov (Anthemis cotula L.)","Spain","Anthemis cotula","native"
"993","http://www.ars-grin.gov/cgi-bin/npgs/html/tax_search.pl? native_search.py uploaded on the 17th of Nov (Anthemis cotula L.)","Sweden","Anthemis cotula","native"
"998","http://www.ars-grin.gov/cgi-bin/npgs/html/tax_search.pl? native_search.py uploaded on the 17th of Nov (Anthemis cotula L.)","Ukraine","Anthemis cotula","native"
"999","http://www.ars-grin.gov/cgi-bin/npgs/html/tax_search.pl? native_search.py uploaded on the 17th of Nov (Anthemis cotula L.)","United Kingdom","Anthemis cotula","native"
"1003","http://www.ars-grin.gov/cgi-bin/npgs/html/tax_search.pl? native_search.py uploaded on the 17th of Nov (Anthoxanthum odoratum L.)","Austria","Anthoxanthum odoratum","native"
"1028","http://www.ars-grin.gov/cgi-bin/npgs/html/tax_search.pl? native_search.py uploaded on the 17th of Nov (Anthoxanthum odoratum L.)","Latvia","Anthoxanthum odoratum","native"
"1038","http://www.ars-grin.gov/cgi-bin/npgs/html/tax_search.pl? native_search.py uploaded on the 17th of Nov (Anthoxanthum odoratum L.)","Portugal","Anthoxanthum odoratum","native"
"1055","http://www.ars-grin.gov/cgi-bin/npgs/html/tax_search.pl? native_search.py uploaded on the 17th of Nov (Anthriscus caucalis M. Bieb.)","Bulgaria","Anthriscus caucalis","native"
"1056","http://www.ars-grin.gov/cgi-bin/npgs/html/tax_search.pl? native_search.py uploaded on the 17th of Nov (Anthriscus caucalis M. Bieb.)","Denmark","Anthriscus caucalis","native"
"1058","http://www.ars-grin.gov/cgi-bin/npgs/html/tax_search.pl? native_search.py uploaded on the 17th of Nov (Anthriscus caucalis M. Bieb.)","Germany","Anthriscus caucalis","native"
"1065","http://www.ars-grin.gov/cgi-bin/npgs/html/tax_search.pl? native_search.py uploaded on the 17th of Nov (Anthriscus caucalis M. Bieb.)","Portugal","Anthriscus caucalis","native"
"1067","http://www.ars-grin.gov/cgi-bin/npgs/html/tax_search.pl? native_search.py uploaded on the 17th of Nov (Anthriscus caucalis M. Bieb.)","Slovakia","Anthriscus caucalis","native"
"1069","http://www.ars-grin.gov/cgi-bin/npgs/html/tax_search.pl? native_search.py uploaded on the 17th of Nov (Anthriscus caucalis M. Bieb.)","Sweden","Anthriscus caucalis","native"
"1129","http://www.ars-grin.gov/cgi-bin/npgs/html/tax_search.pl? native_search.py uploaded on the 17th of Nov (Anthriscus sylvestris (L.) Hoffm.)","Turkey","Anthriscus sylvestris","native"
"1136","http://www.ars-grin.gov/cgi-bin/npgs/html/tax_search.pl? native_search.py uploaded on the 17th of Nov (Antigonon leptopus Hook. & Arn.)","Mexico","Antigonon leptopus","native"
"1142","http://www.ars-grin.gov/cgi-bin/npgs/html/tax_search.pl? native_search.py uploaded on the 17th of Nov (Apium graveolens L.)","Austria","Apium graveolens","native"
"1147","http://www.ars-grin.gov/cgi-bin/npgs/html/tax_search.pl? native_search.py uploaded on the 17th of Nov (Apium graveolens L.)","Bulgaria","Apium graveolens","native"
"1154","http://www.ars-grin.gov/cgi-bin/npgs/html/tax_search.pl? native_search.py uploaded on the 17th of Nov (Apium graveolens L.)","Denmark","Apium graveolens","native"
"1191","http://www.ars-grin.gov/cgi-bin/npgs/html/tax_search.pl? native_search.py uploaded on the 17th of Nov (Apium graveolens L.)","Romania","Apium graveolens","native"
"1195","http://www.ars-grin.gov/cgi-bin/npgs/html/tax_search.pl? native_search.py uploaded on the 17th of Nov (Apium graveolens L.)","Spain","Apium graveolens","native"
"1202","http://www.ars-grin.gov/cgi-bin/npgs/html/tax_search.pl? native_search.py uploaded on the 17th of Nov (Apium graveolens L.)","Ukraine","Apium graveolens","native"
"1235","http://www.ars-grin.gov/cgi-bin/npgs/html/tax_search.pl? native_search.py uploaded on the 17th of Nov (Aquilegia vulgaris L.)","Belgium","Aquilegia vulgaris","native"
"1239","http://www.ars-grin.gov/cgi-bin/npgs/html/tax_search.pl? native_search.py uploaded on the 17th of Nov (Aquilegia vulgaris L.)","Estonia","Aquilegia vulgaris","native"
"1246","http://www.ars-grin.gov/cgi-bin/npgs/html/tax_search.pl? native_search.py uploaded on the 17th of Nov (Aquilegia vulgaris L.)","Latvia","Aquilegia vulgaris","native"
"1253","http://www.ars-grin.gov/cgi-bin/npgs/html/tax_search.pl? native_search.py uploaded on the 17th of Nov (Aquilegia vulgaris L.)","Portugal","Aquilegia vulgaris","native"
"1258","http://www.ars-grin.gov/cgi-bin/npgs/html/tax_search.pl? native_search.py uploaded on the 17th of Nov (Aquilegia vulgaris L.)","Spain","Aquilegia vulgaris","native"
"1260","http://www.ars-grin.gov/cgi-bin/npgs/html/tax_search.pl? native_search.py uploaded on the 17th of Nov (Aquilegia vulgaris L.)","Ukraine","Aquilegia vulgaris","native"
"1275","http://www.ars-grin.gov/cgi-bin/npgs/html/tax_search.pl? native_search.py uploaded on the 17th of Nov (Arctium minus (Hill) Bernh.)","Bulgaria","Arctium minus","native"
"1278","http://www.ars-grin.gov/cgi-bin/npgs/html/tax_search.pl? native_search.py uploaded on the 17th of Nov (Arctium minus (Hill) Bernh.)","Czech Republic","Arctium minus","native"
"1279","http://www.ars-grin.gov/cgi-bin/npgs/html/tax_search.pl? native_search.py uploaded on the 17th of Nov (Arctium minus (Hill) Bernh.)","Denmark","Arctium minus","native"
"1281","http://www.ars-grin.gov/cgi-bin/npgs/html/tax_search.pl? native_search.py uploaded on the 17th of Nov (Arctium minus (Hill) Bernh.)","Finland","Arctium minus","native"
"1282","http://www.ars-grin.gov/cgi-bin/npgs/html/tax_search.pl? native_search.py uploaded on the 17th of Nov (Arctium minus (Hill) Bernh.)","France","Arctium minus","native"
"1299","http://www.ars-grin.gov/cgi-bin/npgs/html/tax_search.pl? native_search.py uploaded on the 17th of Nov (Arctium minus (Hill) Bernh.)","Portugal","Arctium minus","native"
"1303","http://www.ars-grin.gov/cgi-bin/npgs/html/tax_search.pl? native_search.py uploaded on the 17th of Nov (Arctium minus (Hill) Bernh.)","Slovakia","Arctium minus","native"
"1306","http://www.ars-grin.gov/cgi-bin/npgs/html/tax_search.pl? native_search.py uploaded on the 17th of Nov (Arctium minus (Hill) Bernh.)","Sweden","Arctium minus","native"
"1312","http://www.ars-grin.gov/cgi-bin/npgs/html/tax_search.pl? native_search.py uploaded on the 17th of Nov (Ardisia crenata Sims)","China","Ardisia crenata","native"
"1314","http://www.ars-grin.gov/cgi-bin/npgs/html/tax_search.pl? native_search.py uploaded on the 17th of Nov (Ardisia crenata Sims)","Japan","Ardisia crenata","native"
"1315","http://www.ars-grin.gov/cgi-bin/npgs/html/tax_search.pl? native_search.py uploaded on the 17th of Nov (Ardisia crenata Sims)","Malaysia","Ardisia crenata","native"
"1316","http://www.ars-grin.gov/cgi-bin/npgs/html/tax_search.pl? native_search.py uploaded on the 17th of Nov (Ardisia crenata Sims)","Myanmar","Ardisia crenata","native"
"1317","http://www.ars-grin.gov/cgi-bin/npgs/html/tax_search.pl? native_search.py uploaded on the 17th of Nov (Ardisia crenata Sims)","Philippines","Ardisia crenata","native"
"1319","http://www.ars-grin.gov/cgi-bin/npgs/html/tax_search.pl? native_search.py uploaded on the 17th of Nov (Ardisia crenata Sims)","Thailand","Ardisia crenata","native"
"1346","http://www.ars-grin.gov/cgi-bin/npgs/html/tax_search.pl? native_search.py uploaded on the 17th of Nov (Arrhenatherum elatius (L.) P. Beauv. ex J. Presl & C. Presl)","Czech Republic","Arrhenatherum elatius","native"
"1347","http://www.ars-grin.gov/cgi-bin/npgs/html/tax_search.pl? native_search.py uploaded on the 17th of Nov (Arrhenatherum elatius (L.) P. Beauv. ex J. Presl & C. Presl)","Denmark","Arrhenatherum elatius","native"
"1349","http://www.ars-grin.gov/cgi-bin/npgs/html/tax_search.pl? native_search.py uploaded on the 17th of Nov (Arrhenatherum elatius (L.) P. Beauv. ex J. Presl & C. Presl)","Finland","Arrhenatherum elatius","native"
"1350","http://www.ars-grin.gov/cgi-bin/npgs/html/tax_search.pl? native_search.py uploaded on the 17th of Nov (Arrhenatherum elatius (L.) P. Beauv. ex J. Presl & C. Presl)","France","Arrhenatherum elatius","native"
"1355","http://www.ars-grin.gov/cgi-bin/npgs/html/tax_search.pl? native_search.py uploaded on the 17th of Nov (Arrhenatherum elatius (L.) P. Beauv. ex J. Presl & C. Presl)","Iceland","Arrhenatherum elatius","native"
"1368","http://www.ars-grin.gov/cgi-bin/npgs/html/tax_search.pl? native_search.py uploaded on the 17th of Nov (Arrhenatherum elatius (L.) P. Beauv. ex J. Presl & C. Presl)","Norway","Arrhenatherum elatius","native"
"1370","http://www.ars-grin.gov/cgi-bin/npgs/html/tax_search.pl? native_search.py uploaded on the 17th of Nov (Arrhenatherum elatius (L.) P. Beauv. ex J. Presl & C. Presl)","Portugal","Arrhenatherum elatius","native"
"1377","http://www.ars-grin.gov/cgi-bin/npgs/html/tax_search.pl? native_search.py uploaded on the 17th of Nov (Arrhenatherum elatius (L.) P. Beauv. ex J. Presl & C. Presl)","Sweden","Arrhenatherum elatius","native"
"1382","http://www.ars-grin.gov/cgi-bin/npgs/html/tax_search.pl? native_search.py uploaded on the 17th of Nov (Arrhenatherum elatius (L.) P. Beauv. ex J. Presl & C. Presl)","Ukraine","Arrhenatherum elatius","native"
"1390","http://www.ars-grin.gov/cgi-bin/npgs/html/tax_search.pl? native_search.py uploaded on the 17th of Nov (Artemisia absinthium L.)","Belgium","Artemisia absinthium","native"
"1392","http://www.ars-grin.gov/cgi-bin/npgs/html/tax_search.pl? native_search.py uploaded on the 17th of Nov (Artemisia absinthium L.)","Bulgaria","Artemisia absinthium","native"
"1395","http://www.ars-grin.gov/cgi-bin/npgs/html/tax_search.pl? native_search.py uploaded on the 17th of Nov (Artemisia absinthium L.)","Czech Republic","Artemisia absinthium","native"
"1396","http://www.ars-grin.gov/cgi-bin/npgs/html/tax_search.pl? native_search.py uploaded on the 17th of Nov (Artemisia absinthium L.)","Denmark","Artemisia absinthium","native"
"1398","http://www.ars-grin.gov/cgi-bin/npgs/html/tax_search.pl? native_search.py uploaded on the 17th of Nov (Artemisia absinthium L.)","Finland","Artemisia absinthium","native"
"1399","http://www.ars-grin.gov/cgi-bin/npgs/html/tax_search.pl? native_search.py uploaded on the 17th of Nov (Artemisia absinthium L.)","France","Artemisia absinthium","native"
"1401","http://www.ars-grin.gov/cgi-bin/npgs/html/tax_search.pl? native_search.py uploaded on the 17th of Nov (Artemisia absinthium L.)","Germany","Artemisia absinthium","native"
"1406","http://www.ars-grin.gov/cgi-bin/npgs/html/tax_search.pl? native_search.py uploaded on the 17th of Nov (Artemisia absinthium L.)","Ireland","Artemisia absinthium","native"
"1410","http://www.ars-grin.gov/cgi-bin/npgs/html/tax_search.pl? native_search.py uploaded on the 17th of Nov (Artemisia absinthium L.)","Latvia","Artemisia absinthium","native"
"1417","http://www.ars-grin.gov/cgi-bin/npgs/html/tax_search.pl? native_search.py uploaded on the 17th of Nov (Artemisia absinthium L.)","Norway","Artemisia absinthium","native"
"1419","http://www.ars-grin.gov/cgi-bin/npgs/html/tax_search.pl? native_search.py uploaded on the 17th of Nov (Artemisia absinthium L.)","Portugal","Artemisia absinthium","native"
"1425","http://www.ars-grin.gov/cgi-bin/npgs/html/tax_search.pl? native_search.py uploaded on the 17th of Nov (Artemisia absinthium L.)","Sweden","Artemisia absinthium","native"
"1430","http://www.ars-grin.gov/cgi-bin/npgs/html/tax_search.pl? native_search.py uploaded on the 17th of Nov (Artemisia absinthium L.)","Ukraine","Artemisia absinthium","native"
"1431","http://www.ars-grin.gov/cgi-bin/npgs/html/tax_search.pl? native_search.py uploaded on the 17th of Nov (Artemisia absinthium L.)","United Kingdom","Artemisia absinthium","native"
"1491","http://www.ars-grin.gov/cgi-bin/npgs/html/tax_search.pl? native_search.py uploaded on the 17th of Nov (Artemisia ludoviciana Nutt.)","Canada","Artemisia ludoviciana","native"
